0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
12694900@N08,112,5,2,2.5,118,24.0,1.0,24.0,137,5.0,1.0,5.0,138,5.0,2.0,2.5,151,5.0,1.0,5.0,152,5.0,1.0,5.0,1535,10.0,1.0,10.0,1557,10.0,1.0,10.0,1578,10.0,1.0,10.0,1741,10.0,2.0,5.0,1779,15.0,1.0,15.0,181,8.0,1.0,8.0,1841,10.0,4.0,2.5,186,5.0,2.0,2.5,1896,20.0,9.0,2.2222222222222223,1912,31.0,1.0,31.0,1916,5.0,2.0,2.5,1921,25.0,3.0,8.333333333333334,1945,15.0,5.0,3.0,1950,20.0,4.0,5.0,1956,10.0,3.0,3.333333333333333,1957,10.0,2.0,5.0,1960,10.0,3.0,3.333333333333333,1963,10.0,2.0,5.0,1964,46.0,2.0,23.0,1967,10.0,1.0,10.0,1974,42.0,1.0,42.0,1977,15.0,3.0,5.0,1980,24.0,3.0,8.0,1984,40.0,1.0,40.0,1985,26.0,1.0,26.0,1986,10.0,2.0,5.0,1990,5.0,5.0,1.0,1992,10.0,3.0,3.333333333333333,1994,5.0,2.0,2.5,1997,5.0,5.0,1.0,1998,16.0,3.0,5.333333333333333,200,10.0,6.0,1.6666666666666667,2002,16.0,5.0,3.2,2003,16.0,6.0,2.6666666666666665
12982516@N02,007,1,4,0.25,008,1.0,4.0,0.25,009,1.0,3.0,0.3333333333333333,014,1.0,4.0,0.25,020,1.0,4.0,0.25,025,1.0,5.0,0.2,026,1.0,6.0,0.16666666666666666,1350,1.0,2.0,0.5,136,1.0,1.0,1.0,159,1.0,1.0,1.0,18th,1.0,4.0,0.25,18thdynasty,1.0,1.0,1.0,197,1.0,1.0,1.0,1990,8.0,5.0,1.6,2009,3.0,29.0,0.10344827586206896,2011,23.0,23.0,1.0,213,1.0,1.0,1.0,22,4.0,18.0,0.2222222222222222,227,1.0,2.0,0.5,241,1.0,1.0,1.0,280,1.0,1.0,1.0,282,1.0,1.0,1.0,3,2.0,59.0,0.03389830508474576,308,1.0,2.0,0.5,4,1.0,43.0,0.02325581395348837,47,1.0,5.0,0.2,5,1.0,41.0,0.024390243902439025,6,1.0,34.0,0.029411764705882356,64,1.0,4.0,0.25,65,1.0,5.0,0.2,7,1.0,22.0,0.045454545454545456,85,1.0,4.0,0.25,86,1.0,2.0,0.5,akhenaten,3.0,4.0,0.75,altar,1.0,19.0,0.05263157894736842,amarna,3.0,3.0,1.0,ancientegypt,1.0,2.0,0.5,aten,1.0,1.0,1.0,atensungod,1.0,1.0,1.0,aton,1.0,2.0,0.5
13597419@N00,2008,3,23,0.13043478260869565,alex,1.0,1.0,1.0,alexanderplatz,1.0,5.0,0.2,amp,1.0,29.0,0.03448275862068965,baroque,3.0,4.0,0.75,berlin,23.0,65.0,0.3538461538461539,berlincathedral,7.0,7.0,1.0,berlindom,1.0,1.0,1.0,berliner,2.0,14.0,0.14285714285714285,berlinerdom,6.0,12.0,0.5,berlinmitte,1.0,5.0,0.2,blue,2.0,28.0,0.07142857142857142,cathedral,20.0,85.0,0.2352941176470588,color,3.0,15.0,0.2,cupola,2.0,3.0,0.6666666666666666,deutscherdom,2.0,1.0,2.0,dom,3.0,24.0,0.125,festival,4.0,6.0,0.6666666666666666,festivaloflight,7.0,3.0,2.333333333333333,fol,5.0,2.0,2.5,friedrichsbridge,1.0,1.0,1.0,gendarmenmarkt,3.0,5.0,0.6,geo:lat52521574,1.0,1.0,1.0,geo:lon13399436,1.0,1.0,1.0,geotagged,1.0,21.0,0.047619047619047616,german,2.0,18.0,0.1111111111111111,germancathedral,2.0,1.0,2.0,germany,7.0,56.0,0.125,href,2.0,119.0,0.01680672268907563,http:maps.google.com,1.0,2.0,0.5,http:www.flickr.comgroupsgeotaggingdiscuss72157594165549916,1.0,3.0,0.3333333333333333,illumination,4.0,3.0,1.3333333333333333,jesus,1.0,6.0,0.16666666666666666,light,7.0,50.0,0.14,lighting,4.0,9.0,0.4444444444444444,longexposure,6.0,3.0,2.0,lowlight,3.0,1.0,3.0,martin,11.0,3.0,3.6666666666666665,martinbiskoping,11.0,1.0,11.0,monbijoupark,1.0,1.0,1.0
13818951@N08,ambulatory,1,1,1.0,annemarie,1.0,1.0,1.0,cathederal,5.0,2.0,2.5,cathedral,7.0,85.0,0.08235294117647059,chartre,15.0,20.0,0.75,chartrescathedral,15.0,4.0,3.75,façade,3.0,6.0,0.5,france,15.0,60.0,0.25,glass,1.0,36.0,0.027777777777777776,rood,1.0,1.0,1.0,screen,1.0,8.0,0.125,south,3.0,53.0,0.05660377358490566,stained,1.0,21.0,0.047619047619047616,window,1.0,49.0,0.020408163265306117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14057878@N00,angel,15,27,0.5555555555555556,angelofthenorth,15.0,13.0,1.1538461538461535,armpit,1.0,2.0,0.5,bw,1.0,12.0,0.08333333333333333,gateshead,15.0,14.0,1.0714285714285714,lara,1.0,2.0,0.5,moocardsone,2.0,1.0,2.0,newcastle,15.0,4.0,3.75,sculpture,15.0,68.0,0.22058823529411764,zotz,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14265068@N00,2973783529,1,1,1.0,2973786433,1.0,1.0,1.0,2973792977,1.0,1.0,1.0,2973795209,1.0,1.0,1.0,2973797889,1.0,1.0,1.0,2973809637,1.0,1.0,1.0,2973812827,1.0,1.0,1.0,2974629162,1.0,1.0,1.0,2974633342,1.0,1.0,1.0,2974641394,1.0,1.0,1.0,2974643492,1.0,1.0,1.0,2974658470,1.0,1.0,1.0,2974660580,1.0,1.0,1.0,2974663894,1.0,1.0,1.0,2974669464,1.0,1.0,1.0,colosseum,45.0,20.0,2.25,flickr,15.0,8.0,1.875,geo:lat4188914,1.0,1.0,1.0,geo:lat41890038,1.0,1.0,1.0,geo:lat41890098,1.0,1.0,1.0,geo:lat41890126,1.0,1.0,1.0,geo:lat41890178,1.0,1.0,1.0,geo:lat41890294,1.0,1.0,1.0,geo:lat41890302,1.0,1.0,1.0,geo:lat41890378,1.0,1.0,1.0,geo:lat4189039,1.0,1.0,1.0,geo:lat41890408,1.0,1.0,1.0,geo:lat4189041,1.0,1.0,1.0,geo:lat41890422,1.0,1.0,1.0,geo:lat41890446,1.0,1.0,1.0,geo:lat41890633,1.0,1.0,1.0,geo:lat41890789,1.0,1.0,1.0,geo:lon12491546,1.0,1.0,1.0,geo:lon12491552,1.0,1.0,1.0,geo:lon12491595,1.0,1.0,1.0,geo:lon124916,1.0,1.0,1.0,geo:lon12491691,1.0,1.0,1.0,geo:lon12491702,1.0,1.0,1.0,geo:lon12491723,1.0,1.0,1.0,geo:lon12491772,1.0,1.0,1.0
14541549@N06,alexandre,15,22,0.6818181818181818,au,1.0,9.0,0.1111111111111111,aux,1.0,4.0,0.25,avec,1.0,3.0,0.3333333333333333,balustre,2.0,1.0,2.0,blanche,1.0,2.0,0.5,blason,1.0,1.0,1.0,cartouche,1.0,2.0,0.5,certain,1.0,1.0,1.0,chacune,1.0,1.0,1.0,colonne,2.0,2.0,1.0,côté,1.0,1.0,1.0,de,7.0,134.0,0.05223880597014925,depui,3.0,2.0,1.5,dorée,1.0,1.0,1.0,du,8.0,27.0,0.2962962962962963,découverte,1.0,2.0,0.5,détail,1.0,4.0,0.25,d’un,1.0,1.0,1.0,eiffel,1.0,15.0,0.06666666666666668,en,1.0,26.0,0.038461538461538464,est,1.0,9.0,0.1111111111111111,extrémité,1.0,1.0,1.0,grand,1.0,15.0,0.06666666666666668,identique,1.0,2.0,0.5,iii,15.0,25.0,0.6,impressionnant,1.0,1.0,1.0,impérial,1.0,1.0,1.0,invalide,4.0,11.0,0.3636363636363637,la,4.0,73.0,0.0547945205479452,lampadaire,2.0,2.0,1.0,le,8.0,24.0,0.3333333333333333,long,1.0,34.0,0.029411764705882356,milieu,1.0,2.0,0.5,nombre,1.0,3.0,0.3333333333333333,nord,1.0,4.0,0.25,nuit,2.0,5.0,0.4,palai,3.0,8.0,0.375,pari,4.0,49.0,0.08163265306122447,passant,1.0,1.0,1.0
14605534@N03,112.7,1,1,1.0,22,10.0,18.0,0.5555555555555556,4th,10.0,6.0,1.6666666666666667,6,10.0,34.0,0.29411764705882354,62,10.0,2.0,5.0,68,10.0,3.0,3.333333333333333,amien,60.0,20.0,3.0,amienscathedral,15.0,1.0,15.0,apostle,1.0,5.0,0.2,brought,10.0,7.0,1.4285714285714286,cathedral,60.0,85.0,0.7058823529411765,cathédralenotredamedamien,15.0,2.0,7.5,central,10.0,30.0,0.3333333333333333,century,10.0,36.0,0.2777777777777778,christ,10.0,23.0,0.43478260869565216,christianity,10.0,6.0,1.6666666666666667,church,40.0,39.0,1.0256410256410255,crossing,1.0,9.0,0.1111111111111111,dame,10.0,10.0,1.0,de,10.0,134.0,0.07462686567164177,doorway,10.0,18.0,0.5555555555555556,equal,10.0,2.0,5.0,facade,10.0,22.0,0.4545454545454545,france,50.0,60.0,0.8333333333333334,frimin,10.0,1.0,10.0,gothic,40.0,26.0,1.5384615384615383,height,20.0,10.0,2.0,high,10.0,38.0,0.2631578947368421,higher,10.0,5.0,2.0,href,15.0,119.0,0.12605042016806722,http:www.european,15.0,2.0,7.5,huge,10.0,11.0,0.9090909090909092,judgment,10.0,2.0,5.0,king,10.0,20.0,0.5,largest,25.0,25.0,1.0,left,10.0,38.0,0.2631578947368421,life,10.0,19.0,0.5263157894736842,magnificent,10.0,5.0,2.0,mary,10.0,13.0,0.7692307692307693,mother,10.0,8.0,1.25
14646075@N03,07_01k.jpg,2,1,2.0,120,4.0,2.0,2.0,150,6.0,5.0,1.2,1770,6.0,1.0,6.0,18,5.0,23.0,0.21739130434782608,1855,3.0,6.0,0.5,18551970,3.0,1.0,3.0,1860,3.0,7.0,0.42857142857142855,1861,3.0,5.0,0.6,18741876,3.0,1.0,3.0,18jahrhundert,1.0,1.0,1.0,18jhdt,1.0,1.0,1.0,19511973,3.0,1.0,3.0,1956,3.0,3.0,1.0,1970er,4.0,1.0,4.0,1988,3.0,4.0,0.75,1992,3.0,3.0,1.0,1993,4.0,2.0,2.0,1997,3.0,5.0,0.6,2005,9.0,11.0,0.8181818181818182,2009,8.0,29.0,0.27586206896551724,21,4.0,18.0,0.2222222222222222,21.05.2009,2.0,1.0,2.0,21jahrhundert,1.0,1.0,1.0,21jhdt,1.0,1.0,1.0,27,3.0,15.0,0.2,3,2.0,59.0,0.03389830508474576,_eichstät,1.0,1.0,1.0,_eichstätt_exemplar.jpg,1.0,1.0,1.0,ab,6.0,1.0,6.0,abdruck,3.0,1.0,3.0,achter,3.0,1.0,3.0,al,3.0,12.0,0.25,alle,6.0,1.0,6.0,allemagne,1.0,3.0,0.3333333333333333,alte,18.0,23.0,0.7826086956521741,alten,3.0,3.0,1.0,altepinakothek,8.0,1.0,8.0,altmuhl,1.0,1.0,1.0,altmühl,3.0,1.0,3.0
14866439@N00,cathedral,15,85,0.17647058823529413,cologne,30.0,20.0,1.5,colognecathedral,15.0,11.0,1.3636363636363635,köln,15.0,13.0,1.1538461538461535,tower,5.0,103.0,0.04854368932038835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14878709@N00,aisle,1,5,0.2,amien,30.0,20.0,1.5,carving,1.0,14.0,0.07142857142857142,cathedral,15.0,85.0,0.17647058823529413,central,1.0,30.0,0.03333333333333333,door,1.0,32.0,0.03125,east,2.0,38.0,0.05263157894736842,glass,1.0,36.0,0.027777777777777776,labyrinth,1.0,4.0,0.25,nave,3.0,10.0,0.3,polychrome,1.0,3.0,0.3333333333333333,portal,3.0,17.0,0.17647058823529413,sebastian,1.0,2.0,0.5,south,4.0,53.0,0.07547169811320754,st,1.0,35.0,0.028571428571428567,stained,1.0,21.0,0.047619047619047616,stone,1.0,38.0,0.02631578947368421,trefoil,1.0,2.0,0.5,tympanum,1.0,8.0,0.125,view,1.0,117.0,0.008547008547008548,west,1.0,43.0,0.02325581395348837,window,1.0,49.0,0.020408163265306117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14966804@N03,acropoli,1,21,0.047619047619047616,allowed,1.0,3.0,0.3333333333333333,architect,1.0,23.0,0.043478260869565216,architectural,1.0,11.0,0.09090909090909093,athen,2.0,22.0,0.09090909090909093,baroque,1.0,4.0,0.25,based,1.0,7.0,0.14285714285714285,berlin,26.0,65.0,0.4,berlin',1.0,4.0,0.25,brandenburg,22.0,23.0,0.9565217391304348,brandenburggate,2.0,16.0,0.125,building,1.0,73.0,0.0136986301369863,capital,1.0,20.0,0.05,chariot,3.0,5.0,0.6,citizen,1.0,3.0,0.3333333333333333,classicism,1.0,1.0,1.0,column,6.0,30.0,0.2,consist,1.0,7.0,0.14285714285714285,consistent,1.0,1.0,1.0,design,1.0,28.0,0.03571428571428571,doric,1.0,2.0,0.5,drawn,1.0,3.0,0.3333333333333333,driven,1.0,1.0,1.0,dusk,1.0,6.0,0.16666666666666666,forming,1.0,3.0,0.3333333333333333,gate,25.0,38.0,0.6578947368421053,gate',1.0,1.0,1.0,gateway,1.0,3.0,0.3333333333333333,germany,13.0,56.0,0.23214285714285715,goddess,1.0,7.0,0.14285714285714285,gottfried,1.0,4.0,0.25,gotthard,1.0,2.0,0.5,greece,1.0,21.0,0.047619047619047616,history,1.0,24.0,0.04166666666666666,horse,1.0,11.0,0.09090909090909093,interior,1.0,26.0,0.038461538461538464,johann,1.0,7.0,0.14285714285714285,karl,1.0,9.0,0.1111111111111111,landmark,2.0,18.0,0.1111111111111111,langhan,1.0,2.0,0.5
15181848@N02,"120,000",3,1,3.0,13th,1.0,8.0,0.125,16,6.0,21.0,0.2857142857142857,176,3.0,1.0,3.0,1861,3.0,5.0,0.6,1872,3.0,3.0,1.0,1875,3.0,5.0,0.6,1885,3.0,2.0,1.5,1925,3.0,2.0,1.5,1930,4.0,3.0,1.3333333333333333,1934,3.0,2.0,1.5,3view,1.0,1.0,1.0,9.2,3.0,1.0,3.0,access,4.0,12.0,0.3333333333333333,adorned,6.0,3.0,2.0,agne,4.0,2.0,2.0,aisle,1.0,5.0,0.2,albert,23.0,22.0,1.0454545454545454,albert',1.0,2.0,0.5,albertmemorial,14.0,15.0,0.9333333333333332,allesley,4.0,1.0,4.0,amien,30.0,20.0,1.5,angel,26.0,27.0,0.9629629629629628,ansley,12.0,1.0,12.0,antonygormley,11.0,6.0,1.8333333333333333,apsleyhouse,12.0,1.0,12.0,arch,6.0,24.0,0.25,architect,6.0,23.0,0.2608695652173913,artillery,12.0,3.0,4.0,band,4.0,9.0,0.4444444444444444,baptist,1.0,4.0,0.25,bbc,3.0,4.0,0.75,beloved,3.0,4.0,0.75,bl,3.0,1.0,3.0,british,3.0,8.0,0.375,bronze,9.0,13.0,0.6923076923076923,canopy,3.0,6.0,0.5,casualty,3.0,1.0,3.0,cathedral,23.0,85.0,0.27058823529411763,ceremonially,3.0,2.0,1.5
15394372@N00,ackbar,2,1,2.0,acted,1.0,1.0,1.0,agra,32.0,20.0,1.6,agrafort,15.0,15.0,1.0,architecture,1.0,70.0,0.014285714285714284,belong,1.0,3.0,0.3333333333333333,best,1.0,24.0,0.04166666666666666,building,1.0,73.0,0.0136986301369863,capital,1.0,20.0,0.05,captive,1.0,2.0,0.5,carved,1.0,12.0,0.08333333333333333,complexe,1.0,1.0,1.0,culturalreligious,1.0,1.0,1.0,death,1.0,11.0,0.09090909090909093,defensive,1.0,4.0,0.25,delicately,1.0,2.0,0.5,design,3.0,28.0,0.10714285714285714,designed,1.0,23.0,0.043478260869565216,detailed,1.0,6.0,0.16666666666666666,emperor,2.0,12.0,0.16666666666666666,evidenced,1.0,1.0,1.0,favorite,1.0,9.0,0.1111111111111111,fort,18.0,33.0,0.5454545454545454,great,1.0,34.0,0.029411764705882356,hall,1.0,38.0,0.02631578947368421,hangin,2.0,1.0,2.0,hard,1.0,10.0,0.1,height,1.0,10.0,0.1,held,1.0,15.0,0.06666666666666668,india,15.0,19.0,0.7894736842105263,inner,1.0,11.0,0.09090909090909093,jahan,1.0,3.0,0.3333333333333333,jahan',3.0,1.0,3.0,light,2.0,50.0,0.04,mahal,1.0,7.0,0.14285714285714285,major,1.0,16.0,0.0625,marble,3.0,26.0,0.1153846153846154,meeting,1.0,8.0,0.125,monkey,1.0,3.0,0.3333333333333333,motif,1.0,3.0,0.3333333333333333
15853267@N00,abadiadewestminster,15,1,15.0,ben,15.0,22.0,0.6818181818181818,big,15.0,32.0,0.46875,bigben,15.0,17.0,0.8823529411764706,borough,30.0,3.0,10.0,camaradeloscomune,15.0,1.0,15.0,camaradeloslore,15.0,1.0,15.0,cityofwestminster,15.0,2.0,7.5,fujifilmxpro1,15.0,1.0,15.0,inglaterra,15.0,3.0,5.0,london,30.0,38.0,0.7894736842105263,londre,15.0,4.0,3.75,metropolitan,15.0,5.0,3.0,metropolitanboroughofwestminster,15.0,1.0,15.0,palaciodewestminster,15.0,1.0,15.0,parlament,15.0,3.0,5.0,parlamentobritanico,15.0,1.0,15.0,parliament,15.0,15.0,1.0,reinounido,15.0,2.0,7.5,royalcourtsofjustice,15.0,1.0,15.0,thehousesofparliament,15.0,1.0,15.0,theparliament,15.0,1.0,15.0,uk,15.0,22.0,0.6818181818181818,unitedkiingdom,15.0,1.0,15.0,westminster,30.0,16.0,1.875,westminsterabbey,15.0,6.0,2.5,whitehall,15.0,8.0,1.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16105436@N00,ago,1,8,0.125,animal,1.0,21.0,0.047619047619047616,antelope,1.0,1.0,1.0,ass,1.0,1.0,1.0,atrium,1.0,3.0,0.3333333333333333,banister,1.0,1.0,1.0,berlin,15.0,65.0,0.2307692307692308,bullet,1.0,3.0,0.3333333333333333,carving,1.0,14.0,0.07142857142857142,coffin,1.0,4.0,0.25,computer,1.0,1.0,1.0,concrete,1.0,9.0,0.1111111111111111,cool,1.0,11.0,0.09090909090909093,depicted,1.0,2.0,0.5,detail,1.0,47.0,0.02127659574468085,display,1.0,9.0,0.1111111111111111,egyptian,1.0,9.0,0.1111111111111111,familar,1.0,1.0,1.0,great,1.0,34.0,0.029411764705882356,head,1.0,29.0,0.03448275862068965,hole,1.0,9.0,0.1111111111111111,img_0844,1.0,1.0,1.0,img_0846,1.0,1.0,1.0,img_0851,1.0,1.0,1.0,img_0853,1.0,1.0,1.0,img_0861,1.0,1.0,1.0,img_0865,2.0,1.0,2.0,img_0866,1.0,1.0,1.0,img_0867,1.0,1.0,1.0,img_0868,2.0,1.0,2.0,img_0870,1.0,1.0,1.0,img_0875,1.0,1.0,1.0,img_0878,1.0,1.0,1.0,it',1.0,31.0,0.03225806451612903,jpg,12.0,10.0,1.2,kai,1.0,1.0,1.0,love,1.0,21.0,0.047619047619047616,marble,2.0,26.0,0.07692307692307693,millennia,1.0,1.0,1.0,museum,3.0,67.0,0.04477611940298507
16268809@N04,1,2,53,0.03773584905660377,15,1.0,23.0,0.043478260869565216,17,1.0,28.0,0.03571428571428571,18,16.0,23.0,0.6956521739130435,19,1.0,13.0,0.07692307692307693,1909,1.0,2.0,0.5,2,1.0,66.0,0.015151515151515154,20,1.0,17.0,0.05882352941176471,2007,15.0,28.0,0.5357142857142857,21,1.0,18.0,0.05555555555555555,22,1.0,18.0,0.05555555555555555,24,16.0,17.0,0.9411764705882352,3,1.0,59.0,0.01694915254237288,4,1.0,43.0,0.02325581395348837,5,1.0,41.0,0.024390243902439025,6,1.0,34.0,0.029411764705882356,7,1.0,22.0,0.045454545454545456,access,1.0,12.0,0.08333333333333333,area,1.0,38.0,0.02631578947368421,arena,1.0,6.0,0.16666666666666666,azure,3.0,1.0,3.0,background,1.0,24.0,0.04166666666666666,beam,3.0,3.0,1.0,bit,6.0,13.0,0.4615384615384616,blue,5.0,28.0,0.17857142857142858,bluff,2.0,2.0,1.0,bragg,1.0,1.0,1.0,broken,1.0,2.0,0.5,building,6.0,73.0,0.0821917808219178,cabrillo,18.0,20.0,0.9,cabrillo01,1.0,1.0,1.0,cabrillo02,1.0,1.0,1.0,cabrillo03,1.0,1.0,1.0,cabrillo04,1.0,1.0,1.0,cabrillo05,1.0,1.0,1.0,cabrillo06,1.0,1.0,1.0,cabrillo07,1.0,1.0,1.0,cabrillo15,1.0,1.0,1.0,cabrillo17,1.0,1.0,1.0,cabrillo18,1.0,1.0,1.0
16409072@N08,addormentata,1,1,1.0,ara,10.0,14.0,0.7142857142857143,arapaci,15.0,14.0,1.0714285714285714,architettura,8.0,5.0,1.6,bella,1.0,1.0,1.0,estyerno,1.0,1.0,1.0,fecit,1.0,1.0,1.0,gente,7.0,3.0,2.333333333333333,innamorati,2.0,1.0,2.0,italia,7.0,15.0,0.4666666666666667,paci,10.0,16.0,0.625,people,7.0,51.0,0.13725490196078433,photobyaureliocandido,8.0,1.0,8.0,richardmeier,8.0,5.0,1.6,roma,15.0,22.0,0.6818181818181818,romanum,1.0,1.0,1.0,siesta,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16447732@N00,alexandre,15,22,0.6818181818181818,alexandreiii,5.0,3.0,1.6666666666666667,grand,1.0,15.0,0.06666666666666668,grandpalai,1.0,4.0,0.25,iii,15.0,25.0,0.6,invalide,6.0,11.0,0.5454545454545454,palai,1.0,8.0,0.125,pari,15.0,49.0,0.30612244897959184,pont,15.0,21.0,0.7142857142857143,pontalexandreiii,15.0,14.0,1.0714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16883283@N02,chichen,30,17,1.7647058823529411,chichenitzamexico,15.0,1.0,15.0,chichén,15.0,7.0,2.142857142857143,chichénitzá,15.0,5.0,3.0,img_4818,1.0,1.0,1.0,img_4837,1.0,1.0,1.0,img_4840,1.0,1.0,1.0,img_4851,1.0,1.0,1.0,img_4882,1.0,1.0,1.0,img_4883,1.0,1.0,1.0,img_4893,1.0,1.0,1.0,img_4925,1.0,1.0,1.0,img_4926,1.0,1.0,1.0,img_4961,1.0,1.0,1.0,img_4985,1.0,1.0,1.0,img_5005,1.0,1.0,1.0,img_5036,1.0,1.0,1.0,img_5039,1.0,1.0,1.0,img_5040,1.0,1.0,1.0,itza,30.0,17.0,1.7647058823529411,itzá,15.0,7.0,2.142857142857143,mexico,15.0,31.0,0.4838709677419355,pyramid,15.0,16.0,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16918182@N03,18,13,23,0.5652173913043478,2012,13.0,21.0,0.6190476190476191,board,13.0,4.0,3.25,brazil,15.0,17.0,0.8823529411764706,christ,2.0,23.0,0.08695652173913042,christtheredeemer,13.0,13.0,1.0,christtheredeemerstatue,2.0,1.0,2.0,de,1.0,134.0,0.00746268656716418,february,13.0,9.0,1.4444444444444444,icon,1.0,8.0,0.125,janerio,1.0,1.0,1.0,princess,13.0,2.0,6.5,redeemer,2.0,16.0,0.125,rio,15.0,19.0,0.7894736842105263,riodejaneiro,13.0,15.0,0.8666666666666667,riodejanerio,2.0,1.0,2.0,sailing,13.0,5.0,2.6,southamerica,2.0,10.0,0.2,southamericacruisestarprincesssunset,13.0,1.0,13.0,star,13.0,11.0,1.181818181818182,sugarloaf,13.0,5.0,2.6,sunset,13.0,20.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17277074@N00,animal,1,21,0.047619047619047616,billiard,1.0,3.0,0.3333333333333333,california,15.0,30.0,0.5,californiavacation2008,15.0,1.0,15.0,cared,1.0,1.0,1.0,castle,15.0,42.0,0.35714285714285715,court,1.0,13.0,0.07692307692307693,dining,2.0,3.0,0.6666666666666666,door,1.0,32.0,0.03125,flower,1.0,18.0,0.05555555555555555,front,1.0,52.0,0.019230769230769232,grabbing,1.0,1.0,1.0,great,1.0,34.0,0.029411764705882356,guest,1.0,6.0,0.16666666666666666,guide,1.0,10.0,0.1,hearst,16.0,20.0,0.8,hearstcastle,15.0,19.0,0.7894736842105263,house,1.0,52.0,0.019230769230769232,involved,1.0,2.0,0.5,koi,1.0,2.0,0.5,lesson,1.0,1.0,1.0,neptune,2.0,4.0,0.5,owl,2.0,2.0,1.0,palm,1.0,4.0,0.25,pool,3.0,15.0,0.2,pulled,1.0,3.0,0.3333333333333333,randolph,1.0,3.0,0.3333333333333333,rifle,1.0,2.0,0.5,roman,1.0,34.0,0.029411764705882356,room,3.0,31.0,0.0967741935483871,sansimeon,15.0,9.0,1.6666666666666667,shot,1.0,32.0,0.03125,son,1.0,16.0,0.0625,story,1.0,10.0,0.1,stuffed,2.0,1.0,2.0,tapestry,1.0,2.0,0.5,teenage,1.0,1.0,1.0,tenni,1.0,3.0,0.3333333333333333,told,1.0,2.0,0.5,tour,1.0,29.0,0.03448275862068965
17374073@N00,angel,17,27,0.6296296296296297,angelofthenorth,15.0,13.0,1.1538461538461535,bright,1.0,8.0,0.125,curve,1.0,3.0,0.3333333333333333,dark,1.0,11.0,0.09090909090909093,day,1.0,51.0,0.0196078431372549,fiddle,1.0,2.0,0.5,gateshead,15.0,14.0,1.0714285714285714,geo:lat54914143991165254,1.0,1.0,1.0,geo:lon15898418426513672,1.0,1.0,1.0,geo:toolblockrockercom,1.0,1.0,1.0,geolat54914100822352005,14.0,1.0,14.0,geolon15894341468811035,14.0,1.0,14.0,geotagged,15.0,21.0,0.7142857142857143,geotoolblockrockercom,1.0,1.0,1.0,gormley,1.0,4.0,0.25,graffiti,1.0,5.0,0.2,hmmmm,1.0,1.0,1.0,lightroom,2.0,4.0,0.5,north,15.0,64.0,0.234375,picture,1.0,37.0,0.027027027027027032,quick,1.0,4.0,0.25,rest,1.0,12.0,0.08333333333333333,sky,1.0,28.0,0.03571428571428571,thingy,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
